Oreocryptophis porphyraceus	Myanmar
Oreocryptophis porphyraceus	Malaysia
Oreocryptophis porphyraceus	Nepal
Oreocryptophis porphyraceus	Taiwan
Oreocryptophis porphyraceus	Cambodia
Oreocryptophis porphyraceus	Hong Kong
Oreocryptophis porphyraceus	Laos
Oreocryptophis porphyraceus	Singapore
Oreocryptophis porphyraceus	Bhutan
Elaphe quadrivirgata	Russia
Elaphe quadrivirgata	Japan
Elaphe quatuorlineata	France
Elaphe quatuorlineata	Italy
Elaphe quatuorlineata	Greece
Elaphe quatuorlineata	Bulgaria
Elaphe quatuorlineata	Serbia
Elaphe quatuorlineata	Croatia
Elaphe quatuorlineata	Albania
Elaphe quatuorlineata	Macedonia
Elaphe quatuorlineata	Slovenia
Elaphe quatuorlineata	Montenegro
Coelognathus radiatus	China
Coelognathus radiatus	India
Coelognathus radiatus	Indonesia
Coelognathus radiatus	Bangladesh
Coelognathus radiatus	Vietnam
Coelognathus radiatus	Thailand
Coelognathus radiatus	Myanmar
Coelognathus radiatus	Malaysia
Coelognathus radiatus	Nepal
Coelognathus radiatus	Cambodia
Coelognathus radiatus	Hong Kong
Coelognathus radiatus	Laos
Coelognathus radiatus	Singapore
Oocatochus rufodorsatus	China
Oocatochus rufodorsatus	Russia
Oocatochus rufodorsatus	Taiwan
Rhinechis scalaris	France
Rhinechis scalaris	Italy
Rhinechis scalaris	Spain
Rhinechis scalaris	Portugal
Rhinechis scalaris	Gibraltar
Elaphe schrenckii	China
Elaphe schrenckii	Russia
Elaphe schrenckii	Mongolia
Zamenis situla	Turkey
Zamenis situla	Italy
Zamenis situla	Ukraine
Zamenis situla	Greece
Zamenis situla	Bulgaria
Zamenis situla	Croatia
Zamenis situla	Albania
Zamenis situla	Macedonia
Zamenis situla	Malta
Coelognathus subradiatus	Indonesia
Orthriophis taeniurus	China
Orthriophis taeniurus	India
Orthriophis taeniurus	Indonesia
Orthriophis taeniurus	Russia
Orthriophis taeniurus	Japan
Orthriophis taeniurus	Vietnam
Orthriophis taeniurus	Thailand
Orthriophis taeniurus	Myanmar
Orthriophis taeniurus	Malaysia
Orthriophis taeniurus	Taiwan
Orthriophis taeniurus	Cambodia
Orthriophis taeniurus	Laos
Orthriophis taeniurus	Singapore
Pantherophis vulpinus	India
Pantherophis vulpinus	USA
Pantherophis vulpinus	Canada
Elapognathus minor	Australia
Elapoidis fusca	Indonesia
Elapoidis fusca	Malaysia
Elapoidis fusca	Saba
Phalotris lemniscatus	Brazil
Phalotris lemniscatus	Argentina
Phalotris lemniscatus	Bolivia
Phalotris lemniscatus	Paraguay
Phalotris lemniscatus	Uruguay
Coronelaps lepidus	Brazil
Elapomorphus quinquelineatus	Brazil
Elapomorphus spegazzinii	Brazil
Elapomorphus spegazzinii	Argentina
Elapomorphus spegazzinii	Uruguay
Elapomorphus wuchereri	Brazil
Elapsoidea broadleyi	Somalia
Elapsoidea chelazziorum	Somalia
Elapsoidea guentherii	Democratic Republic of the Congo
Elapsoidea guentherii	Angola
Elapsoidea guentherii	Cameroon
Elapsoidea guentherii	Zambia
Elapsoidea guentherii	Zimbabwe
Elapsoidea guentherii	Republic of the Congo
Elapsoidea laticincta	Ethiopia
Elapsoidea laticincta	Democratic Republic of the Congo
Elapsoidea laticincta	Sudan
Elapsoidea laticincta	Uganda
Elapsoidea laticincta	Cameroon
Elapsoidea laticincta	Chad
Elapsoidea laticincta	Central African Republic
Elapsoidea laticincta	Republic of the Congo
Elapsoidea loveridgei	Ethiopia
Elapsoidea loveridgei	Democratic Republic of the Congo
Elapsoidea loveridgei	Tanzania
Elapsoidea loveridgei	Kenya
Elapsoidea loveridgei	Sudan
Elapsoidea loveridgei	Uganda
Elapsoidea loveridgei	Rwanda
Elapsoidea loveridgei	Somalia
Elapsoidea loveridgei	Burundi
Elapsoidea loveridgei	Republic of the Congo
Elapsoidea nigra	Tanzania
Elapsoidea semiannulata	Nigeria
Elapsoidea semiannulata	Democratic Republic of the Congo
Elapsoidea semiannulata	Tanzania
Elapsoidea semiannulata	Sudan
Elapsoidea semiannulata	Uganda
Elapsoidea semiannulata	Ghana
Elapsoidea semiannulata	Mozambique
Elapsoidea semiannulata	Angola
Elapsoidea semiannulata	Cameroon
Elapsoidea semiannulata	Ivory Coast
Elapsoidea semiannulata	Niger
Elapsoidea semiannulata	Burkina Faso
Elapsoidea semiannulata	Mali
Elapsoidea semiannulata	Malawi
Elapsoidea semiannulata	Zambia
Elapsoidea semiannulata	Senegal
Elapsoidea semiannulata	Chad
Elapsoidea semiannulata	Zimbabwe
Elapsoidea semiannulata	Guinea
Elapsoidea semiannulata	Benin
Elapsoidea semiannulata	Togo
Elapsoidea semiannulata	Sierra Leone
Elapsoidea semiannulata	Central African Republic
Elapsoidea semiannulata	Republic of the Congo
Elapsoidea semiannulata	Liberia
Elapsoidea semiannulata	Mauritania
Elapsoidea semiannulata	Namibia
Elapsoidea semiannulata	Botswana
Elapsoidea semiannulata	Gabon
Elapsoidea semiannulata	Guinea-Bissau
Elapsoidea semiannulata	Swaziland
Elapsoidea sundevallii	South Africa
Elapsoidea sundevallii	Mozambique
Elapsoidea sundevallii	Zimbabwe
Elapsoidea sundevallii	Namibia
Elapsoidea sundevallii	Botswana
Elapsoidea sundevallii	Swaziland
Emmochliophis fugleri	Ecuador
Emmochliophis miops	Ecuador
Emydocephalus annulatus	Indonesia
Emydocephalus annulatus	Philippines
Emydocephalus annulatus	Vietnam
Emydocephalus annulatus	Australia
Emydocephalus annulatus	New Caledonia
Emydocephalus ijimae	China
Emydocephalus ijimae	Japan
Emydocephalus ijimae	Taiwan
Hydrophis schistosus	India
Hydrophis schistosus	Pakistan
Hydrophis schistosus	Bangladesh
Hydrophis schistosus	Vietnam
Hydrophis schistosus	Iran
Hydrophis schistosus	Thailand
Hydrophis schistosus	Myanmar
Hydrophis schistosus	Malaysia
Hydrophis schistosus	Australia
Hydrophis schistosus	Sri Lanka
Hydrophis schistosus	Guinea
Hydrophis schistosus	United Arab Emirates
Hydrophis schistosus	Oman
Hydrophis schistosus	Seychelles
Hydrophis schistosus	Saba
Hydrophis zweifeli	Guinea
Hydrophis zweifeli	Papua New Guinea
Sumatranus albomaculata	Indonesia
Miralia alternans	Indonesia
Miralia alternans	Malaysia
Myrrophis bennettii	China
Myrrophis bennettii	Indonesia
Myrrophis bennettii	Vietnam
Myrrophis bennettii	Taiwan
Myrrophis bennettii	Hong Kong
Subsessor bocourti	China
Subsessor bocourti	Vietnam
Subsessor bocourti	Thailand
Subsessor bocourti	Malaysia
Subsessor bocourti	Cambodia
Myrrophis chinensis	China
Myrrophis chinensis	Vietnam
Myrrophis chinensis	Taiwan
Myrrophis chinensis	Hong Kong
Homalophis doriae	Malaysia
Dieurostus dussumieri	India
Enhydris enhydris	China
Enhydris enhydris	India
Enhydris enhydris	Indonesia
Enhydris enhydris	Pakistan
Enhydris enhydris	Bangladesh
Enhydris enhydris	Vietnam
Enhydris enhydris	Thailand
Enhydris enhydris	Myanmar
Enhydris enhydris	Malaysia
Enhydris enhydris	Nepal
Enhydris enhydris	Sri Lanka
Enhydris enhydris	Cambodia
Enhydris enhydris	Laos
Enhydris enhydris	Singapore
Raclitia indica	Malaysia
Enhydris innominata	Vietnam
Enhydris innominata	Thailand
Enhydris innominata	Cambodia
Enhydris jagorii	Thailand
Enhydris longicauda	Cambodia
Gyiophis maculosa	Indonesia
Gyiophis maculosa	Myanmar
Hypsiscopus matannensis	Indonesia
Kualatahan pahangensis	Malaysia
Mintonophis pakistanicus	Pakistan
Hypsiscopus plumbea	China
Hypsiscopus plumbea	India
Hypsiscopus plumbea	Indonesia
Hypsiscopus plumbea	Vietnam
Hypsiscopus plumbea	Thailand
Hypsiscopus plumbea	Myanmar
Hypsiscopus plumbea	Malaysia
Hypsiscopus plumbea	Taiwan
Hypsiscopus plumbea	Cambodia
Hypsiscopus plumbea	Hong Kong
Hypsiscopus plumbea	Laos
Pseudoferania polylepis	Indonesia
Pseudoferania polylepis	Australia
Pseudoferania polylepis	Guinea
Pseudoferania polylepis	Papua New Guinea
Phytolopsis punctata	Indonesia
Phytolopsis punctata	Malaysia
Phytolopsis punctata	Brunei
Ferania sieboldii	India
Ferania sieboldii	Bangladesh
Ferania sieboldii	Myanmar
Ferania sieboldii	Malaysia
Ferania sieboldii	Nepal
Enuliophis sclateri	Colombia
Enuliophis sclateri	Honduras
Enuliophis sclateri	Nicaragua
Enuliophis sclateri	Costa Rica
Enuliophis sclateri	Panama
Enulius bifoveatus	Honduras
Enulius flavitorques	Mexico
Enulius flavitorques	Colombia
Enulius flavitorques	Venezuela
Enulius flavitorques	Guatemala
Enulius flavitorques	Honduras
Enulius flavitorques	El Salvador
Enulius flavitorques	Nicaragua
Enulius flavitorques	Costa Rica
Enulius flavitorques	Panama
Enulius flavitorques	Belize
Enulius flavitorques	Grenada
Enulius oligostichus	Mexico
Enulius roatanensis	Honduras
Ephalophis greyae	Australia
Chilabothrus angulifer	Cuba
Chilabothrus angulifer	Saba
Epicrates cenchria	Brazil
Epicrates cenchria	Colombia
Epicrates cenchria	Argentina
Epicrates cenchria	Peru
Epicrates cenchria	Venezuela
Epicrates cenchria	Ecuador
Epicrates cenchria	Bolivia
Epicrates cenchria	Suriname
Chilabothrus chrysogaster	Bahamas
Chilabothrus exsul	Bahamas
Chilabothrus fordii	Haiti
Chilabothrus fordii	Dominican Republic
Chilabothrus fordii	Dominica
Chilabothrus gracilis	Haiti
Chilabothrus gracilis	Dominican Republic
Chilabothrus gracilis	Dominica
Chilabothrus inornatus	Puerto Rico
Chilabothrus monensis	Puerto Rico
Chilabothrus striatus	Haiti
Chilabothrus striatus	Bahamas
Chilabothrus striatus	Dominica
Chilabothrus subflavus	Jamaica
Hypsiglena slevini	Mexico
Eristicophis macmahoni	Pakistan
Eristicophis macmahoni	Iran
Eristicophis macmahoni	Afghanistan
Protobothrops mangshanensis	China
Erpeton tentaculatum	Vietnam
Erpeton tentaculatum	Thailand
Erpeton tentaculatum	Cambodia
Erythrolamprus aesculapii	Brazil
Erythrolamprus aesculapii	Colombia
Erythrolamprus aesculapii	Argentina
Erythrolamprus aesculapii	Peru
Erythrolamprus aesculapii	Venezuela
Erythrolamprus aesculapii	Ecuador
Erythrolamprus aesculapii	Bolivia
Erythrolamprus aesculapii	Paraguay
Erythrolamprus ocellatus	None
Erythrolamprus bizona	Colombia
Erythrolamprus bizona	Venezuela
Erythrolamprus bizona	Nicaragua
Erythrolamprus bizona	Costa Rica
Erythrolamprus bizona	Panama
Erythrolamprus guentheri	Ecuador
Erythrolamprus mimus	Brazil
Erythrolamprus mimus	Colombia
Erythrolamprus mimus	Peru
Erythrolamprus mimus	Ecuador
Erythrolamprus mimus	Honduras
Erythrolamprus mimus	Nicaragua
Erythrolamprus mimus	Costa Rica
Erythrolamprus mimus	Panama
Erythrolamprus mimus	Grenada
Erythrolamprus pseudocorallus	Colombia
Erythrolamprus pseudocorallus	Venezuela
Eryx elegans	Afghanistan
Eryx elegans	Turkmenistan
Eryx jaculus	Russia
Eryx jaculus	Egypt
Eryx jaculus	Iran
Eryx jaculus	Turkey
Eryx jaculus	Algeria
Eryx jaculus	Iraq
Eryx jaculus	Morocco
Eryx jaculus	Saudi Arabia
Eryx jaculus	Romania
Eryx jaculus	Syria
Eryx jaculus	Tunisia
Eryx jaculus	Greece
Eryx jaculus	Azerbaijan
Eryx jaculus	Jordan
Eryx jaculus	Israel
Eryx jaculus	Bulgaria
Eryx jaculus	Libya
Eryx jaculus	Georgia
Eryx jaculus	Armenia
Eryx jaculus	Albania
Eryx jayakari	Iran
Eryx jayakari	Saudi Arabia
Eryx jayakari	United Arab Emirates
Eryx jayakari	Oman
Eryx jayakari	Kuwait
Eryx johnii	India
Eryx johnii	Pakistan
Eryx johnii	Iran
Eryx johnii	Nepal
Eryx johnii	Afghanistan
Eryx miliaris	China
Eryx miliaris	Russia
Eryx miliaris	Iran
Eryx miliaris	Uzbekistan
Eryx miliaris	Afghanistan
Eryx miliaris	Kazakhstan
Eryx miliaris	Turkmenistan
Eryx miliaris	Mongolia
Eryx somalicus	Ethiopia
Eryx somalicus	Somalia
Eryx tataricus	China
Eryx tataricus	Pakistan
Eryx tataricus	Uzbekistan
Eryx tataricus	Afghanistan
Eryx tataricus	Kazakhstan
Eryx tataricus	Tajikistan
Eryx tataricus	Kyrgyzstan
Eryx tataricus	Turkmenistan
Eryx tataricus	Mongolia
Eryx whitakeri	India
Etheridgeum pulchrum	Indonesia
Eunectes deschauenseei	Brazil
Eunectes murinus	Brazil
Eunectes murinus	Colombia
Eunectes murinus	Peru
Eunectes murinus	Venezuela
Eunectes murinus	Ecuador
Eunectes murinus	Bolivia
Eunectes murinus	Paraguay
Eunectes murinus	Guyana
Eunectes notaeus	Brazil
Eunectes notaeus	Argentina
Eunectes notaeus	Bolivia
Eunectes notaeus	Paraguay
Eunectes notaeus	Uruguay
Elapotinus picteti	Madagascar
Exiliboa placata	Mexico
Farancia abacura	USA
Farancia abacura	Georgia
Farancia erytrogramma	USA
Farancia erytrogramma	Georgia
Ficimia hardyi	Mexico
Ficimia olivacea	Mexico
Ficimia publia	Mexico
Ficimia publia	Guatemala
Ficimia publia	Honduras
Ficimia publia	Belize
Ficimia ramirezi	Mexico
Ficimia ruspator	Mexico
Ficimia streckeri	USA
Ficimia streckeri	Mexico
Ficimia variegata	Mexico
Fimbrios klossi	China
Fimbrios klossi	Vietnam
Fimbrios klossi	Cambodia
Fordonia leucobalia	India
Fordonia leucobalia	Indonesia
Fordonia leucobalia	Bangladesh
Fordonia leucobalia	Vietnam
Fordonia leucobalia	Thailand
Fordonia leucobalia	Myanmar
Fordonia leucobalia	Malaysia
Fordonia leucobalia	Australia
Fordonia leucobalia	Cambodia
Fordonia leucobalia	Guinea
Fordonia leucobalia	Papua New Guinea
Fordonia leucobalia	Singapore
Furina barnardi	Australia
Furina diadema	Australia
Furina dunmalli	Australia
Furina ornata	Australia
Furina tristis	Australia
Furina tristis	Guinea
Furina tristis	Papua New Guinea
Hapsidophrys smaragdina	Nigeria
Hapsidophrys smaragdina	Democratic Republic of the Congo
Hapsidophrys smaragdina	Tanzania
Hapsidophrys smaragdina	Uganda
Hapsidophrys smaragdina	Ghana
Hapsidophrys smaragdina	Angola
Hapsidophrys smaragdina	Cameroon
Hapsidophrys smaragdina	Ivory Coast
Hapsidophrys smaragdina	Niger
Hapsidophrys smaragdina	Guinea
Hapsidophrys smaragdina	Benin
Hapsidophrys smaragdina	Togo
Hapsidophrys smaragdina	Sierra Leone
Hapsidophrys smaragdina	Central African Republic
Hapsidophrys smaragdina	Republic of the Congo
Hapsidophrys smaragdina	Liberia
Hapsidophrys smaragdina	Gabon
Hapsidophrys smaragdina	Guinea-Bissau
Hapsidophrys smaragdina	Equatorial Guinea
Geagras redimitus	Mexico
Compsophis boulengeri	Madagascar
Compsophis infralineatus	Madagascar
Compsophis laphystius	Madagascar
Compsophis vinckei	Madagascar
Compsophis zeny	Madagascar
Geophis anocularis	Mexico
Geophis betaniensis	Colombia
Geophis bicolor	Mexico
Geophis blanchardi	Mexico
Geophis brachycephalus	Costa Rica
Geophis brachycephalus	Panama
Geophis cancellatus	Mexico
Geophis cancellatus	Guatemala
Geophis carinosus	Mexico
Geophis carinosus	Guatemala
Geophis chalybeus	Mexico
Geophis championi	Panama
Geophis damiani	Honduras
Geophis downsi	Costa Rica
Geophis dubius	Mexico
Geophis duellmani	Mexico
Geophis dugesii	Mexico
Geophis dunni	Nicaragua
Geophis fulvoguttatus	Honduras
Geophis fulvoguttatus	El Salvador
Geophis godmani	Costa Rica
Geophis godmani	Panama
Geophis hoffmanni	Colombia
Geophis hoffmanni	Honduras
Geophis hoffmanni	Nicaragua
Geophis hoffmanni	Costa Rica
Geophis hoffmanni	Panama
Geophis immaculatus	Mexico
Geophis immaculatus	Guatemala
Geophis incomptus	Mexico
Geophis isthmicus	Mexico
Geophis laticinctus	Mexico
Geophis laticollaris	Mexico
Geophis latifrontalis	Mexico
Geophis maculiferus	Mexico
Geophis mutitorques	Mexico
Geophis nasalis	Mexico
Geophis nasalis	Guatemala
Geophis nigrocinctus	Mexico
Geophis omiltemanus	Mexico
Geophis petersii	Mexico
Geophis pyburni	Mexico
Geophis rhodogaster	Mexico
Geophis rhodogaster	Guatemala
Geophis rhodogaster	Honduras
Geophis rhodogaster	El Salvador
Geophis russatus	Mexico
Geophis ruthveni	Costa Rica
Geophis sallaei	Mexico
Geophis semidoliatus	Mexico
Geophis sieboldi	Mexico
Geophis sieboldi	Guatemala
Geophis talamancae	Costa Rica
Geophis talamancae	Panama
Geophis tarascae	Mexico
Geophis zeledoni	Costa Rica
Gerarda prevostiana	India
Gerarda prevostiana	Indonesia
Gerarda prevostiana	Bangladesh
Gerarda prevostiana	Philippines
Gerarda prevostiana	Thailand
Gerarda prevostiana	Myanmar
Gerarda prevostiana	Malaysia
Gerarda prevostiana	Sri Lanka
Gerarda prevostiana	Cambodia
Gerarda prevostiana	Singapore
Gloydius blomhoffii	China
Gloydius blomhoffii	Russia
Gloydius blomhoffii	Japan
Gloydius halys	China
Gloydius halys	Russia
Gloydius halys	Iran
Gloydius halys	Uzbekistan
Gloydius halys	Afghanistan
Gloydius halys	Kazakhstan
Gloydius halys	Azerbaijan
Gloydius halys	Tajikistan
Gloydius halys	Kyrgyzstan
Gloydius halys	Turkmenistan
Gloydius halys	Mongolia
Gloydius himalayanus	India
Gloydius himalayanus	Pakistan
Gloydius himalayanus	Nepal
Gloydius intermedius	China
Gloydius intermedius	Russia
Gloydius intermedius	South Korea
Gloydius intermedius	North Korea
Gloydius monticola	China
Gloydius saxatilis	China
Gloydius saxatilis	Russia
Gloydius shedaoensis	China
Gloydius strauchi	China
Gloydius tsushimaensis	Japan
Gloydius ussuriensis	China
Gloydius ussuriensis	Russia
Gloydius ussuriensis	South Korea
Gloydius ussuriensis	North Korea
Gomesophis brasiliensis	Brazil
Eryx colubrinus	Ethiopia
Eryx colubrinus	Egypt
Eryx colubrinus	Tanzania
Eryx colubrinus	Kenya
Eryx colubrinus	Sudan
Eryx colubrinus	Yemen
Eryx colubrinus	Niger
Eryx colubrinus	Chad
Eryx colubrinus	Somalia
Eryx colubrinus	Libya
Eryx colubrinus	Eritrea
Eryx conicus	India
Eryx conicus	Pakistan
Eryx conicus	Nepal
Eryx conicus	Sri Lanka
Eryx muelleri	Nigeria
Eryx muelleri	Sudan
Eryx muelleri	Ghana
Eryx muelleri	Cameroon
Eryx muelleri	Ivory Coast
Eryx muelleri	Niger
Eryx muelleri	Burkina Faso
Eryx muelleri	Mali
Eryx muelleri	Senegal
Eryx muelleri	Chad
Eryx muelleri	Guinea
Eryx muelleri	Benin
Eryx muelleri	Togo
Eryx muelleri	Sierra Leone
Eryx muelleri	Central African Republic
Eryx muelleri	Mauritania
Gongylosoma baliodeirus	Indonesia
Gongylosoma baliodeirus	Thailand
Gongylosoma baliodeirus	Malaysia
Gongylosoma baliodeirus	Singapore
Gongylosoma baliodeirus	Brunei
Gongylosoma longicauda	Indonesia
Gongylosoma longicauda	Malaysia
Gongylosoma longicauda	Saba
Gonionotophis brussauxi	Democratic Republic of the Congo
Gonionotophis brussauxi	Cameroon
Gonionotophis brussauxi	Republic of the Congo
Gonionotophis brussauxi	Gabon
Gonionotophis grantii	Nigeria
Gonionotophis grantii	Ghana
Gonionotophis grantii	Cameroon
Gonionotophis grantii	Ivory Coast
Gonionotophis grantii	Niger
Gonionotophis grantii	Senegal
Gonionotophis grantii	Chad
Gonionotophis grantii	Guinea
Gonionotophis grantii	Benin
Gonionotophis grantii	Togo
Gonionotophis grantii	Central African Republic
Gonionotophis grantii	Guinea-Bissau
Gonionotophis klingi	Nigeria
Gonionotophis klingi	Ghana
Gonionotophis klingi	Ivory Coast
Gonionotophis klingi	Niger
Gonionotophis klingi	Guinea
Gonionotophis klingi	Togo
Gonionotophis klingi	Liberia
Gonyosoma margaritatus	Malaysia
Gonyosoma margaritatus	Singapore
Gonyosoma frenatus	China
Gonyosoma frenatus	India
Gonyosoma frenatus	Vietnam
Gonyosoma frenatus	Taiwan
Gonyosoma jansenii	Indonesia
Gonyosoma oxycephalum	India
Gonyosoma oxycephalum	Indonesia
Gonyosoma oxycephalum	Vietnam
Gonyosoma oxycephalum	Thailand
Gonyosoma oxycephalum	Myanmar
Gonyosoma oxycephalum	Malaysia
Gonyosoma oxycephalum	Cambodia
Gonyosoma oxycephalum	Laos
Gonyosoma oxycephalum	Singapore
Gonyosoma prasinus	China
Gonyosoma prasinus	India
Gonyosoma prasinus	Vietnam
Gonyosoma prasinus	Thailand
Gonyosoma prasinus	Myanmar
Gonyosoma prasinus	Malaysia
Gonyosoma prasinus	Laos
Grayia caesar	Democratic Republic of the Congo
Grayia caesar	Cameroon
Grayia caesar	Guinea
Grayia caesar	Central African Republic
Grayia caesar	Republic of the Congo
Grayia caesar	Gabon
Grayia caesar	Equatorial Guinea
Grayia ornata	Democratic Republic of the Congo
Grayia ornata	Angola
Grayia ornata	Cameroon
Grayia ornata	Zambia
Grayia ornata	Guinea
Grayia ornata	Central African Republic
Grayia ornata	Republic of the Congo
Grayia ornata	Gabon
Grayia ornata	Equatorial Guinea
Grayia smithii	Nigeria
Grayia smithii	Democratic Republic of the Congo
Grayia smithii	Tanzania
Grayia smithii	Kenya
Grayia smithii	Sudan
Grayia smithii	Uganda
Grayia smithii	Ghana
Grayia smithii	Angola
Grayia smithii	Cameroon
Grayia smithii	Ivory Coast
Grayia smithii	Niger
Grayia smithii	Burkina Faso
Grayia smithii	Mali
Grayia smithii	Senegal
Grayia smithii	Guinea
Grayia smithii	Rwanda
Grayia smithii	Benin
Grayia smithii	Burundi
Grayia smithii	Togo
Grayia smithii	Sierra Leone
Grayia smithii	Central African Republic
Grayia smithii	Republic of the Congo
Grayia smithii	Liberia
Grayia smithii	Guinea-Bissau
Grayia smithii	Equatorial Guinea
Grayia tholloni	Nigeria
Grayia tholloni	Ethiopia
Grayia tholloni	Democratic Republic of the Congo
Grayia tholloni	Tanzania
Grayia tholloni	Kenya
Grayia tholloni	Sudan
Grayia tholloni	Uganda
Grayia tholloni	Angola
Grayia tholloni	Cameroon
Grayia tholloni	Niger
Grayia tholloni	Zambia
Grayia tholloni	Senegal
Grayia tholloni	Chad
Grayia tholloni	Guinea
Grayia tholloni	Central African Republic
Grayia tholloni	Republic of the Congo
Gyalopion canum	USA
Gyalopion canum	Mexico
Gyalopion quadrangulare	USA
Gyalopion quadrangulare	Mexico
Platyceps somalicus	Ethiopia
Platyceps somalicus	Somalia
Platyceps taylori	Ethiopia
Platyceps taylori	Somalia
Platyceps taylori	Eritrea
Platyceps taylori	Djibouti
Aspidura ceylonensis	Sri Lanka
Hapsidophrys lineatus	Nigeria
Hapsidophrys lineatus	Democratic Republic of the Congo
Hapsidophrys lineatus	Tanzania
Hapsidophrys lineatus	Kenya
Hapsidophrys lineatus	Uganda
Hapsidophrys lineatus	Ghana
Hapsidophrys lineatus	Cameroon
Hapsidophrys lineatus	Ivory Coast
Hapsidophrys lineatus	Niger
Hapsidophrys lineatus	Guinea
Hapsidophrys lineatus	Rwanda
Hapsidophrys lineatus	Benin
Hapsidophrys lineatus	Burundi
Hapsidophrys lineatus	Togo
Hapsidophrys lineatus	Sierra Leone
Hapsidophrys lineatus	Central African Republic
Hapsidophrys lineatus	Republic of the Congo
Hapsidophrys lineatus	Liberia
Hapsidophrys lineatus	Gabon
Hapsidophrys lineatus	Guinea-Bissau
Hapsidophrys lineatus	Equatorial Guinea
Helicops angulatus	Brazil
Helicops angulatus	Colombia
Helicops angulatus	Peru
Helicops angulatus	Venezuela
Helicops angulatus	Ecuador
Helicops angulatus	Bolivia
Helicops carinicaudus	Brazil
Helicops carinicaudus	Colombia
Helicops danieli	Colombia
Helicops gomesi	Brazil
Helicops hagmanni	Brazil
Helicops hagmanni	Colombia
Helicops hagmanni	Peru
Helicops hagmanni	Venezuela
Helicops infrataeniatus	Brazil
Helicops infrataeniatus	Argentina
Helicops infrataeniatus	Paraguay
Helicops infrataeniatus	Uruguay
Helicops leopardinus	Brazil
Helicops leopardinus	Colombia
Helicops leopardinus	Argentina
Helicops leopardinus	Peru
Helicops leopardinus	Ecuador
Helicops leopardinus	Bolivia
Helicops leopardinus	Paraguay
Helicops modestus	Brazil
Helicops pastazae	Colombia
Helicops pastazae	Peru
Helicops pastazae	Venezuela
Helicops pastazae	Ecuador
Helicops petersi	Ecuador
Helicops polylepis	Brazil
Helicops polylepis	Colombia
Helicops polylepis	Peru
Helicops polylepis	Bolivia
Helicops scalaris	Colombia
Helicops scalaris	Venezuela
Helicops trivittatus	Brazil
Helicops yacu	Peru
Helminthophis flavoterminatus	Colombia
Helminthophis flavoterminatus	Venezuela
Helminthophis frontalis	Costa Rica
Helminthophis frontalis	Panama
Helminthophis praeocularis	Colombia
Helophis schoutedeni	Democratic Republic of the Congo
Helophis schoutedeni	Republic of the Congo
Hemachatus haemachatus	South Africa
Hemachatus haemachatus	Zimbabwe
Hemachatus haemachatus	Lesotho
Hemachatus haemachatus	Swaziland
Hemiaspis damelii	Australia
Hemiaspis signata	Australia
Sinomicrurus hatori	Taiwan
Sinomicrurus japonicus	Japan
Sinomicrurus sauteri	Taiwan
Hemirhagerrhis kelleri	Ethiopia
Hemirhagerrhis kelleri	Tanzania
Hemirhagerrhis kelleri	Kenya
Hemirhagerrhis kelleri	Sudan
Hemirhagerrhis kelleri	Somalia
Hemirhagerrhis nototaenia	Ethiopia
Hemirhagerrhis nototaenia	Democratic Republic of the Congo
Hemirhagerrhis nototaenia	South Africa
Hemirhagerrhis nototaenia	Tanzania
Hemirhagerrhis nototaenia	Kenya
Hemirhagerrhis nototaenia	Sudan
Hemirhagerrhis nototaenia	Uganda
Hemirhagerrhis nototaenia	Mozambique
Hemirhagerrhis nototaenia	Angola
Hemirhagerrhis nototaenia	Cameroon
Hemirhagerrhis nototaenia	Niger
Hemirhagerrhis nototaenia	Burkina Faso
Hemirhagerrhis nototaenia	Malawi
Hemirhagerrhis nototaenia	Zambia
Hemirhagerrhis nototaenia	Chad
Hemirhagerrhis nototaenia	Zimbabwe
Hemirhagerrhis nototaenia	Somalia
Hemirhagerrhis nototaenia	Benin
Hemirhagerrhis nototaenia	Togo
Hemirhagerrhis nototaenia	Central African Republic
Hemirhagerrhis nototaenia	Republic of the Congo
Hemirhagerrhis nototaenia	Namibia
Hemirhagerrhis nototaenia	Botswana
Hemirhagerrhis viperina	Angola
Hemirhagerrhis viperina	Namibia
Heterodon nasicus	USA
Heterodon nasicus	Mexico
Heterodon nasicus	Canada
Heterodon platirhinos	India
Heterodon platirhinos	USA
Heterodon platirhinos	Canada
Heterodon platirhinos	Georgia
Heterodon platirhinos	Jersey
Heterodon simus	USA
Heterodon simus	Georgia
Heteroliodon occipitalis	Madagascar
Heurnia ventromaculata	Indonesia
Heurnia ventromaculata	Guinea
Hologerrhum philippinum	None
Homalopsis buccata	India
Homalopsis buccata	Indonesia
Homalopsis buccata	Bangladesh
Homalopsis buccata	Vietnam
Homalopsis buccata	Thailand
Homalopsis buccata	Myanmar
Homalopsis buccata	Malaysia
Homalopsis buccata	Nepal
Homalopsis buccata	Cambodia
Homalopsis buccata	Laos
Homalopsis buccata	Singapore
Homoroselaps dorsalis	South Africa
Homoroselaps dorsalis	Swaziland
Homoroselaps lacteus	South Africa
Hoplocephalus bitorquatus	Australia
Hoplocephalus bungaroides	Australia
Hoplocephalus stephensii	Australia
Hormonotus modestus	Nigeria
Hormonotus modestus	Democratic Republic of the Congo
Hormonotus modestus	Uganda
Hormonotus modestus	Ghana
Hormonotus modestus	Angola
Hormonotus modestus	Cameroon
