Oreocryptophis porphyraceus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Oreocryptophis	porphyraceus	CANTOR	1839	E: Black-banded Trinket Snake, Red Bamboo SnakeG: Rote (Breitband-) Bambusnatter	Laos
Oreocryptophis porphyraceus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Oreocryptophis	porphyraceus	CANTOR	1839	E: Black-banded Trinket Snake, Red Bamboo SnakeG: Rote (Breitband-) Bambusnatter	Singapore
Oreocryptophis porphyraceus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Oreocryptophis	porphyraceus	CANTOR	1839	E: Black-banded Trinket Snake, Red Bamboo SnakeG: Rote (Breitband-) Bambusnatter	Bhutan
Elaphe quadrivirgata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quadrivirgata	BOIE	1826	E: Japanese Four-lined RatsnakeG: Japanische Vierstreifennatter	Russia
Elaphe quadrivirgata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quadrivirgata	BOIE	1826	E: Japanese Four-lined RatsnakeG: Japanische Vierstreifennatter	Japan
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	France
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Italy
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Greece
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Bulgaria
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Serbia
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Croatia
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Albania
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Macedonia
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Slovenia
Elaphe quatuorlineata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	quatuorlineata	BONNATERRE	1790	E: Four-lined RatsnakeG: Vierstreifennattersauromates: E: East-Four-lined Ratsnakesauromates: G: stliche VierstreifennatterNL: vierstreepslang	Montenegro
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	China
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	India
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Indonesia
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Bangladesh
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Vietnam
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Thailand
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Myanmar
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Malaysia
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Nepal
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Cambodia
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Hong Kong
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Laos
Coelognathus radiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	radiatus	BOIE	1827	E: Radiated Ratsnakes, Copperhead Rat Snake, Copper-headed Trinket SnakeG: Strahlennatter	Singapore
Oocatochus rufodorsatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Oocatochus	rufodorsatus	CANTOR	1842	E: Frog-eating Rat Snake, Red-backed Rat SnakeG: Rotbauch-Kletternatter, Rotrckennatter	China
Oocatochus rufodorsatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Oocatochus	rufodorsatus	CANTOR	1842	E: Frog-eating Rat Snake, Red-backed Rat SnakeG: Rotbauch-Kletternatter, Rotrckennatter	Russia
Oocatochus rufodorsatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Oocatochus	rufodorsatus	CANTOR	1842	E: Frog-eating Rat Snake, Red-backed Rat SnakeG: Rotbauch-Kletternatter, Rotrckennatter	Taiwan
Rhinechis scalaris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Rhinechis	scalaris	SCHINZ	1822	E: Ladder SnakesG: TreppennatterD: Trapslang	France
Rhinechis scalaris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Rhinechis	scalaris	SCHINZ	1822	E: Ladder SnakesG: TreppennatterD: Trapslang	Italy
Rhinechis scalaris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Rhinechis	scalaris	SCHINZ	1822	E: Ladder SnakesG: TreppennatterD: Trapslang	Spain
Rhinechis scalaris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Rhinechis	scalaris	SCHINZ	1822	E: Ladder SnakesG: TreppennatterD: Trapslang	Portugal
Rhinechis scalaris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Rhinechis	scalaris	SCHINZ	1822	E: Ladder SnakesG: TreppennatterD: Trapslang	Gibraltar
Elaphe schrenckii	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	schrenckii	STRAUCH	1873	E: Amur Ratsnakes, Siberian RatsnakeG: Amurnatter	China
Elaphe schrenckii	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	schrenckii	STRAUCH	1873	E: Amur Ratsnakes, Siberian RatsnakeG: Amurnatter	Russia
Elaphe schrenckii	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Elaphe	schrenckii	STRAUCH	1873	E: Amur Ratsnakes, Siberian RatsnakeG: Amurnatter	Mongolia
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Turkey
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Italy
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Ukraine
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Greece
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Bulgaria
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Croatia
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Albania
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Macedonia
Zamenis situla	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Zamenis	situla	LINNAEUS	1758	E: Leopard Snakes, European RatsnakeG: Leopardnatter	Malta
Coelognathus subradiatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Coelognathus	subradiatus	SCHLEGEL	1837	E: Sunda Rat SnakeG: Indonesische Kletternatter	Indonesia
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	China
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	India
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Indonesia
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Russia
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Japan
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Vietnam
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Thailand
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Myanmar
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Malaysia
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Taiwan
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Cambodia
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Laos
Orthriophis taeniurus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Orthriophis	taeniurus	COPE	1861	E: Beauty Snake (friesei: Taiwan Beauty Snake; schmackeri: Sakishima Beauty Snake; callicyanous: Blue Beauty Ratsnake)G: Schnnatter, Streifen-Kletternatter	Singapore
Pantherophis vulpinus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pantherophis	vulpinus	BAIRD & GIRARD	1853	E: Eastern Fox SnakeG: stliche Fuchsnatter	India
Pantherophis vulpinus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pantherophis	vulpinus	BAIRD & GIRARD	1853	E: Eastern Fox SnakeG: stliche Fuchsnatter	USA
Pantherophis vulpinus	Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)	Pantherophis	vulpinus	BAIRD & GIRARD	1853	E: Eastern Fox SnakeG: stliche Fuchsnatter	Canada
Elapognathus minor	Elapidae, Serpentes (snakes)	Elapognathus	minor	GNTHER	1863	E: Short-nosed Snake, Little Brown SnakeG: Kleine Braunotter	Australia
Elapoidis fusca	Colubridae, incertae sedis, Colubroidea, Serpentes (snakes)	Elapoidis	fusca	BOIE	1826		Indonesia
Elapoidis fusca	Colubridae, incertae sedis, Colubroidea, Serpentes (snakes)	Elapoidis	fusca	BOIE	1826		Malaysia
Elapoidis fusca	Colubridae, incertae sedis, Colubroidea, Serpentes (snakes)	Elapoidis	fusca	BOIE	1826		Saba
Phalotris lemniscatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phalotris	lemniscatus	DUMRIL, BIBRON  & DUMRIL	1854	Dumeril's Diadem Snake	Brazil
Phalotris lemniscatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phalotris	lemniscatus	DUMRIL, BIBRON  & DUMRIL	1854	Dumeril's Diadem Snake	Argentina
Phalotris lemniscatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phalotris	lemniscatus	DUMRIL, BIBRON  & DUMRIL	1854	Dumeril's Diadem Snake	Bolivia
Phalotris lemniscatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phalotris	lemniscatus	DUMRIL, BIBRON  & DUMRIL	1854	Dumeril's Diadem Snake	Paraguay
Phalotris lemniscatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Phalotris	lemniscatus	DUMRIL, BIBRON  & DUMRIL	1854	Dumeril's Diadem Snake	Uruguay
Coronelaps lepidus	Dipsadidae, Colubroidea, Serpentes (snakes)	Coronelaps	lepidus	REINHARDT	1861	Minas Gerais Snake, Crowned Burrowing Snake	Brazil
Elapomorphus quinquelineatus	Dipsadidae, Colubroidea, Serpentes (snakes)	Elapomorphus	quinquelineatus	RADDI	1820	Raddi's Lizard-eating Snake	Brazil
Elapomorphus spegazzinii	Dipsadidae, Colubroidea, Serpentes (snakes)	Elapomorphus	spegazzinii	BOULENGER	1913	Spegazzini's Diadem Snake	Brazil
Elapomorphus spegazzinii	Dipsadidae, Colubroidea, Serpentes (snakes)	Elapomorphus	spegazzinii	BOULENGER	1913	Spegazzini's Diadem Snake	Argentina
Elapomorphus spegazzinii	Dipsadidae, Colubroidea, Serpentes (snakes)	Elapomorphus	spegazzinii	BOULENGER	1913	Spegazzini's Diadem Snake	Uruguay
Elapomorphus wuchereri	Dipsadidae, Colubroidea, Serpentes (snakes)	Elapomorphus	wuchereri	GNTHER	1861	Wucherer's Lizard-eating Snake	Brazil
Elapsoidea broadleyi	Elapidae, Serpentes (snakes)	Elapsoidea	broadleyi	JAKOBSEN	1997		Somalia
Elapsoidea chelazziorum	Elapidae, Serpentes (snakes)	Elapsoidea	chelazziorum	LANZA	1979	Somali Garter Snake	Somalia
Elapsoidea guentherii	Elapidae, Serpentes (snakes)	Elapsoidea	guentherii	BOCAGE	1866	Gnther s Garter Snake	Democratic Republic of the Congo
Elapsoidea guentherii	Elapidae, Serpentes (snakes)	Elapsoidea	guentherii	BOCAGE	1866	Gnther s Garter Snake	Angola
Elapsoidea guentherii	Elapidae, Serpentes (snakes)	Elapsoidea	guentherii	BOCAGE	1866	Gnther s Garter Snake	Cameroon
Elapsoidea guentherii	Elapidae, Serpentes (snakes)	Elapsoidea	guentherii	BOCAGE	1866	Gnther s Garter Snake	Zambia
Elapsoidea guentherii	Elapidae, Serpentes (snakes)	Elapsoidea	guentherii	BOCAGE	1866	Gnther s Garter Snake	Zimbabwe
Elapsoidea guentherii	Elapidae, Serpentes (snakes)	Elapsoidea	guentherii	BOCAGE	1866	Gnther s Garter Snake	Republic of the Congo
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Ethiopia
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Democratic Republic of the Congo
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Sudan
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Uganda
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Cameroon
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Chad
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Central African Republic
Elapsoidea laticincta	Elapidae, Serpentes (snakes)	Elapsoidea	laticincta	WERNER	1919	Werner's Garter Snake	Republic of the Congo
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Ethiopia
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Democratic Republic of the Congo
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Tanzania
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Kenya
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Sudan
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Uganda
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Rwanda
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Somalia
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Burundi
Elapsoidea loveridgei	Elapidae, Serpentes (snakes)	Elapsoidea	loveridgei	PARKER	1949	Loveridge's Garter Snake, East African Garter Snake	Republic of the Congo
Elapsoidea nigra	Elapidae, Serpentes (snakes)	Elapsoidea	nigra	GNTHER	1888	Black Garter Snake	Tanzania
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Nigeria
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Democratic Republic of the Congo
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Tanzania
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Sudan
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Uganda
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Ghana
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Mozambique
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Angola
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Cameroon
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Ivory Coast
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Niger
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Burkina Faso
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Mali
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Malawi
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Zambia
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Senegal
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Chad
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Zimbabwe
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Guinea
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Benin
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Togo
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Sierra Leone
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Central African Republic
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Republic of the Congo
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Liberia
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Mauritania
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Namibia
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Botswana
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Gabon
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Guinea-Bissau
Elapsoidea semiannulata	Elapidae, Serpentes (snakes)	Elapsoidea	semiannulata	BOCAGE	1882	Angolan Garter Snake	Swaziland
Elapsoidea sundevallii	Elapidae, Serpentes (snakes)	Elapsoidea	sundevallii	SMITH	1848	sundevallii: Sundevall's Garter Snake, African Garter Snakedecosteri : De Coster's Garter Snakefitzsimonsi: Kalahari Garter Snakelongicauda: Long-tailed Garter Snakemedia: Highveld Garter Snake	South Africa
Elapsoidea sundevallii	Elapidae, Serpentes (snakes)	Elapsoidea	sundevallii	SMITH	1848	sundevallii: Sundevall's Garter Snake, African Garter Snakedecosteri : De Coster's Garter Snakefitzsimonsi: Kalahari Garter Snakelongicauda: Long-tailed Garter Snakemedia: Highveld Garter Snake	Mozambique
Elapsoidea sundevallii	Elapidae, Serpentes (snakes)	Elapsoidea	sundevallii	SMITH	1848	sundevallii: Sundevall's Garter Snake, African Garter Snakedecosteri : De Coster's Garter Snakefitzsimonsi: Kalahari Garter Snakelongicauda: Long-tailed Garter Snakemedia: Highveld Garter Snake	Zimbabwe
